area,perimetro,circularidade,aspect_ratio,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,h_media,s_media,v_media,h_desvio,glcm_contraste,glcm_homogeneidade,glcm_energia,glcm_correlacao,classe
103193.0,1459.7097996473312,0.6085931433069103,0.9362244897959183,0.16238704296400444,6.780671069258546e-05,3.596069086259379e-05,1.316084368099122e-06,1.906051409005832e-12,-9.880974517368872e-09,-8.851076294424785e-12,32.86779223530998,131.6051777441755,204.73563262672278,3.983308198539114,416.10557925270996,0.3402717545650737,0.18267724326854057,0.8354270548572501,freshapple
88307.0,1483.6509259939194,0.504128826037858,0.9900990099009901,0.19497299892415518,0.0073341711148770545,0.0007933316493362087,0.00011831176877262302,3.612889110178666e-08,9.090092037582704e-06,-2.9208828511882847e-09,24.05392917369309,164.73766160764475,169.66232715008434,45.088782857117565,682.5074858079953,0.47913804066425864,0.38045951783240717,0.9460127438412175,freshapple
103976.5,1251.2417658567429,0.8345696620886479,0.9892761394101877,0.15964855600177802,2.2326707784173362e-05,1.245746835061876e-05,1.7273188830296892e-08,6.58157984198084e-15,5.470609705022709e-11,-4.569970351075948e-15,140.04667138674677,123.77406762471534,190.51830306741422,71.31346339101636,903.5654524095619,0.21542521907704926,0.12926064736941137,0.8930722108019471,freshapple
128723.5,1416.1778376102448,0.8065515246432616,1.0240384615384615,0.1598092636908343,3.455846421837022e-06,1.623105784695177e-05,4.3958775877581926e-08,-2.9822935604939564e-14,8.165249033464098e-11,-2.212094903176557e-14,105.82508814796486,149.42879345540024,203.52760423110232,84.53891213792008,660.4036080332198,0.30282353458922723,0.19462357593997826,0.9147756043066573,freshapple
89147.0,1586.9646353721619,0.4448177398375998,0.9162162162162162,0.17230149592169636,8.607011013538362e-05,0.00010231155969714812,9.69289453230447e-06,-3.0496899933759477e-10,8.99050660711482e-08,1.287849388452562e-11,34.75969501335708,147.30468610863758,167.90001113089937,4.415743125605075,393.8016723754537,0.2938655282930306,0.09033451049208134,0.9134896089956914,freshapple
93309.5,1192.6143461465836,0.8243956049929753,0.9691011235955056,0.15978047822816527,7.954606860503214e-06,3.347462946510495e-05,2.8787256652325643e-08,-1.0316318124211645e-14,5.7306172473551544e-11,-2.6308748529941975e-14,28.135049293898216,147.62536637356783,180.378481215028,63.69070879901593,657.6395211786743,0.2786604318693454,0.16365395759242185,0.9228621541676691,freshapple
98835.0,1247.8864270448685,0.7975731194859077,0.9253333333333333,0.16071837182314236,0.0001723162912338164,4.5208735912877415e-05,5.2215121817893906e-08,-1.0264507782320622e-14,5.019439777716238e-13,-7.956487271617066e-14,74.68531897766151,122.10499094385189,179.04460656067621,86.90088489385457,632.3578668518362,0.32435902699473806,0.1771781907097911,0.916368105292889,freshapple
100945.5,1951.6580662727356,0.33303460744837055,0.8973799126637555,0.22849969992985267,0.01931477852286163,0.00014189685971907403,2.418252660979199e-05,4.545235789242396e-11,9.730872184094679e-07,-1.4158434334855128e-09,36.47916543879295,163.70572287381387,187.29085872576175,9.811186926706918,564.4370501530757,0.45310338053079224,0.23474133348925857,0.8760886147991938,freshapple
84819.5,1139.4427745342255,0.8209572347568312,0.901685393258427,0.16147747790943226,0.0003833318319533254,7.108959139829859e-05,6.343856280182046e-07,2.9032307917053616e-12,7.5899001195874e-09,-3.1178209985157515e-12,41.99027054906925,155.8845594785952,169.67811928541286,71.6447503177713,658.6423445648803,0.2135632347110723,0.10891482174529725,0.9293963427288674,freshapple
103256.5,2688.462108850479,0.17952272185432164,0.995049504950495,0.23253076682731916,0.004450288536518887,0.0004067712310540957,0.00028967197454779134,8.1528151475674e-08,1.607475645886269e-05,-5.692343466810229e-08,18.677337237901103,138.4310623678141,144.48715224943297,39.87072973075065,1240.8297076571605,0.47549508454599937,0.30421587201464917,0.9218641342591563,freshapple
